id,priority,status,role,title,deps,inputs,output,project_id,phase,workstream,exclusive_keys,size_class,quality_tier,risk_tier,wave_id,batch_hint,acceptance,compliance_profile,notes,min_capability_tier,context_class,tool_requirements,context_refs
TASK_INV_AUDIT_COST_ACCOUNTING_01,52,BLOCKED,WORKER,Assess actual manufacturing cost and variance accounting,TASK_INV_AUDIT_BOM_COST_01;TASK_INV_AUDIT_WORK_ORDER_01,CostService;purchase price history;BOM;work-order target model,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_COST_ACCOUNTING_01.md,INVENTORY_DEEP_AUDIT,MANUFACTURING,cost_accounting,INV:AUDIT:COST_ACCOUNT,L,ANALYSIS,HIGH,W3,,"Assess standard vs actual material, labor, overhead, yield/scrap, freight and subcontract cost; define variance and product profitability requirements.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_OMNICHANNEL_01,60,BLOCKED,WORKER,"Assess omnichannel order, inventory and SKU synchronization",TASK_INV_AUDIT_ORDER_FULFILLMENT_01;TASK_INV_AUDIT_PLATFORM_CONNECTOR_01;TASK_INV_AUDIT_PRICING_MARGIN_01,orders;platform accounts;SKU mappings;inventory,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_OMNICHANNEL_01.md,INVENTORY_DEEP_AUDIT,COMMERCE,omnichannel,INV:AUDIT:OMNICHANNEL,L,ANALYSIS,HIGH,W4,,"Evaluate multi-shop/multi-platform order ingestion, dedupe, channel inventory publication, cancellations, refunds, shipping status sync and reconciliation.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_CRM_QUOTE_01,61,BLOCKED,WORKER,"Assess inquiry, quotation, sample and customer-specific sales workflow",TASK_INV_AUDIT_ORDER_FULFILLMENT_01;TASK_INV_AUDIT_PLATFORM_CONNECTOR_01;TASK_INV_AUDIT_PRICING_MARGIN_01,orders;pricing;customer-related fields,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_CRM_QUOTE_01.md,INVENTORY_DEEP_AUDIT,SALES,crm_quote,INV:AUDIT:CRM_QUOTE,L,ANALYSIS,MEDIUM,W4,,"Identify gaps for leads/inquiries, quotations, revisions, samples, customer price tiers, validity, sales owner, conversion and follow-up history.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_FORECAST_REPLENISH_01,62,BLOCKED,WORKER,Assess demand forecast and intelligent replenishment,TASK_INV_AUDIT_ORDER_FULFILLMENT_01;TASK_INV_AUDIT_PLATFORM_CONNECTOR_01;TASK_INV_AUDIT_PRICING_MARGIN_01,orders;inventory;purchase;dashboard,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_FORECAST_REPLENISH_01.md,INVENTORY_DEEP_AUDIT,SALES,forecast_replenish,INV:AUDIT:FORECAST,L,ANALYSIS,MEDIUM,W4,,"Define requirements for sales velocity, seasonality, lead-time demand, service level, safety-stock tuning, slow movers, suggested reorder and forecast accuracy.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_RETURNS_RMA_01,63,BLOCKED,WORKER,"Assess returns, refund, RMA, repair and warranty lifecycle",TASK_INV_AUDIT_ORDER_FULFILLMENT_01;TASK_INV_AUDIT_PLATFORM_CONNECTOR_01;TASK_INV_AUDIT_PRICING_MARGIN_01,orders;shipments;inventory;operation logs,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_RETURNS_RMA_01.md,INVENTORY_DEEP_AUDIT,AFTERSALES,returns_rma,INV:AUDIT:RMA,L,ANALYSIS,HIGH,W4,,"Gap-analyze return authorization, reason codes, inspection, restock/quarantine/scrap, refund/exchange, repair, warranty eligibility, serial history and closure.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_CUSTOMER_SERVICE_01,64,BLOCKED,WORKER,Assess customer-service tickets and operational exception collaboration,TASK_INV_AUDIT_ORDER_FULFILLMENT_01;TASK_INV_AUDIT_PLATFORM_CONNECTOR_01;TASK_INV_AUDIT_PRICING_MARGIN_01,ExceptionService;orders;shipments;platform accounts,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_CUSTOMER_SERVICE_01.md,INVENTORY_DEEP_AUDIT,AFTERSALES,customer_service,INV:AUDIT:CUSTOMER_SERVICE,M,ANALYSIS,MEDIUM,W4,,"Assess ticket/case ownership, SLA, conversation linkage, order context, escalation, templates, root cause, recurring issue analytics and knowledge-base opportunities.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_CHANNEL_FINANCE_01,65,BLOCKED,WORKER,"Assess channel settlement, fees, shipping cost, tax and contribution margin",TASK_INV_AUDIT_ORDER_FULFILLMENT_01;TASK_INV_AUDIT_PLATFORM_CONNECTOR_01;TASK_INV_AUDIT_PRICING_MARGIN_01,pricing;orders;platform accounts;purchase cost,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_CHANNEL_FINANCE_01.md,INVENTORY_DEEP_AUDIT,FINANCE,channel_finance,INV:AUDIT:CHANNEL_FIN,L,ANALYSIS,HIGH,W4,,"Identify missing marketplace fees, payment fees, coupons, freight, returns, tax, settlement reconciliation and true order/product contribution margin.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_PRODUCT_INTELLIGENCE_01,66,BLOCKED,WORKER,Assess product portfolio and commercial intelligence model,TASK_INV_AUDIT_ORDER_FULFILLMENT_01;TASK_INV_AUDIT_PLATFORM_CONNECTOR_01;TASK_INV_AUDIT_PRICING_MARGIN_01,materials;pricing;orders;inventory;dashboard,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_PRODUCT_INTELLIGENCE_01.md,INVENTORY_DEEP_AUDIT,STRATEGY,product_intelligence,INV:AUDIT:PRODUCT_INTEL,L,ANALYSIS,MEDIUM,W4,,"Define a product scorecard combining sales, margin, inventory turns, stockout, aging, inquiry/conversion, repurchase, supplier risk, complexity and lifecycle; separate measured vs inferred metrics.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_EXEC_REPORTING_01,67,BLOCKED,WORKER,Assess owner/manager reporting and operational cockpit,TASK_INV_AUDIT_ORDER_FULFILLMENT_01;TASK_INV_AUDIT_PLATFORM_CONNECTOR_01;TASK_INV_AUDIT_PRICING_MARGIN_01,dashboard;orders;inventory;purchase;pricing;logs,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_EXEC_REPORTING_01.md,INVENTORY_DEEP_AUDIT,STRATEGY,executive_reporting,INV:AUDIT:EXEC_REPORT,M,ANALYSIS,MEDIUM,W4,,"Define daily/weekly/monthly management views with exceptions first, trend/drilldown, cash tied in stock, fulfillment, purchase, production and profitability KPIs.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_SCALABILITY_01,70,BLOCKED,ARCHITECT,"Assess scalability, concurrency and SQLite-to-PostgreSQL evolution",TASK_INV_AUDIT_CODE_ARCHITECTURE_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_FRONTEND_UX_MAP_01,server.py;services.py;database.py;deploy/postgres,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_SCALABILITY_01.md,INVENTORY_DEEP_AUDIT,PLATFORM,scalability,INV:AUDIT:SCALABILITY,XL,ANALYSIS,HIGH,W5,,"Assess thread/process model, transactions, locks, job queues, pagination, caching, large tables, DB portability, migration strategy and multi-user growth bottlenecks.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_SECURITY_01,71,BLOCKED,REVIEWER,Perform security and secrets review,TASK_INV_AUDIT_CODE_ARCHITECTURE_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_FRONTEND_UX_MAP_01,auth APIs;default accounts;credentials;deploy;backups;logs,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_SECURITY_01.md,INVENTORY_DEEP_AUDIT,PLATFORM,security,INV:AUDIT:SECURITY,XL,ANALYSIS,HIGH,W5,,"Review password/session/token design, default credentials, CSRF/CORS, injection/file upload/path traversal, credential encryption, least privilege, audit tamper resistance, backup exposure and deployment hardening.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_RELIABILITY_DR_01,72,BLOCKED,WORKER,"Assess reliability, backup, restore, recovery and business continuity",TASK_INV_AUDIT_CODE_ARCHITECTURE_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_FRONTEND_UX_MAP_01,BackupService;deploy;ocr queue;database lifecycle,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_RELIABILITY_DR_01.md,INVENTORY_DEEP_AUDIT,PLATFORM,reliability,INV:AUDIT:RELIABILITY,L,ANALYSIS,HIGH,W5,,"Define failure modes, RPO/RTO targets, restore drills, DB corruption handling, job replay, idempotency, service restart behavior, monitoring and degraded-mode operations.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_TESTING_OBSERVABILITY_01,73,BLOCKED,REVIEWER,"Audit automated tests, migrations, logging and observability",TASK_INV_AUDIT_CODE_ARCHITECTURE_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_FRONTEND_UX_MAP_01,source tree;tests if present;deploy;operation logs,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_TESTING_OBSERVABILITY_01.md,INVENTORY_DEEP_AUDIT,PLATFORM,testing_observability,INV:AUDIT:TEST_OBS,L,ANALYSIS,HIGH,W5,,"Map current test coverage and missing contract/state-transition/migration/security/load tests; define structured logs, metrics, traces, alerts and release gates.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_UX_HEURISTICS_01,74,BLOCKED,WORKER,Perform detailed desktop UX and information-architecture review,TASK_INV_AUDIT_CODE_ARCHITECTURE_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_FRONTEND_UX_MAP_01,inventory_app/static/index.html;app.js;styles.css,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_UX_HEURISTICS_01.md,INVENTORY_DEEP_AUDIT,EXPERIENCE,desktop_ux,INV:AUDIT:DESKTOP_UX,L,ANALYSIS,MEDIUM,W5,,"Evaluate navigation depth, naming, search/filter, bulk actions, keyboard flow, error prevention, empty states, density, consistency, role-tailored home pages and high-frequency task efficiency.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_MOBILE_OFFLINE_SYNC_01,75,BLOCKED,WORKER,"Assess mobile, PWA, offline and synchronization experience",TASK_INV_AUDIT_CODE_ARCHITECTURE_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_FRONTEND_UX_MAP_01,mobile;mobile-offline;android-offline-app;server APIs,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_MOBILE_OFFLINE_SYNC_01.md,INVENTORY_DEEP_AUDIT,EXPERIENCE,mobile_offline,INV:AUDIT:MOBILE,L,ANALYSIS,HIGH,W5,,"Assess task suitability on phones, scanning/camera flows, offline data ownership, sync package semantics, conflict resolution, stale data, security and reconnect UX.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_SEARCH_SCAN_01,76,BLOCKED,WORKER,"Assess global search, barcode/QR and fast warehouse interaction",TASK_INV_AUDIT_CODE_ARCHITECTURE_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_FRONTEND_UX_MAP_01,materials;locations;orders;mobile;OpenPnP matching doc,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_SEARCH_SCAN_01.md,INVENTORY_DEEP_AUDIT,EXPERIENCE,search_scan,INV:AUDIT:SEARCH_SCAN,M,ANALYSIS,MEDIUM,W5,,"Define cross-entity search, fuzzy/alias/MPN lookup, barcode/QR labels, scan-to-receive/pick/transfer/count, duplicate prevention and handheld workflow improvements.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_AUTOMATION_RULES_01,77,BLOCKED,WORKER,Design rules engine and event-driven automation opportunities,TASK_INV_AUDIT_CODE_ARCHITECTURE_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_FRONTEND_UX_MAP_01,services;operation logs;dashboard;orders;purchase;inventory,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_AUTOMATION_RULES_01.md,INVENTORY_DEEP_AUDIT,AUTOMATION,rules_engine,INV:AUDIT:RULES,L,ANALYSIS,MEDIUM,W5,,"Identify at least 30 safe automations with trigger, condition, action, approval, rollback and audit needs across replenishment, allocation, alerts, classification, follow-up, data quality and exception routing.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_AI_COPILOT_01,78,BLOCKED,WORKER,Design AI copilot and agent automation opportunities,TASK_INV_AUDIT_CODE_ARCHITECTURE_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_FRONTEND_UX_MAP_01,recognition pipeline;business services;docs;reports,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_AI_COPILOT_01.md,INVENTORY_DEEP_AUDIT,AUTOMATION,ai_copilot,INV:AUDIT:AI_COPILOT,L,ANALYSIS,MEDIUM,W5,,"Identify assistive AI use cases for document extraction, SKU matching, anomaly detection, purchase suggestions, natural-language query, report drafting and support; specify human approval and evidence boundaries.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_OSS_ERP_01,80,BLOCKED,WORKER,Deep benchmark open-source ERP suites,TASK_INV_AUDIT_OSS_LANDSCAPE_01;TASK_INV_AUDIT_CAPABILITY_MAP_01,current web sources;ERPNext;Odoo Community;Dolibarr;Tryton,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_OSS_ERP_01.md,INVENTORY_DEEP_AUDIT,BENCHMARK,oss_erp,INV:AUDIT:OSS_ERP,L,ANALYSIS,MEDIUM,W6,,"Compare inventory, purchasing, manufacturing, BOM/MRP, sales, accounting boundaries, workflow engine, extensions, API, UX, deployment and upgrade model; cite current versions and licenses.",SOFTWARE_ANALYSIS_V1,,4,L,web;git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_OSS_ELECTRONICS_01,81,BLOCKED,WORKER,Deep benchmark electronics parts/BOM systems,TASK_INV_AUDIT_OSS_LANDSCAPE_01;TASK_INV_AUDIT_CAPABILITY_MAP_01,current web sources;InvenTree;Part-DB;OpenPnP ecosystem,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_OSS_ELECTRONICS_01.md,INVENTORY_DEEP_AUDIT,BENCHMARK,oss_electronics,INV:AUDIT:OSS_ELEC,L,ANALYSIS,MEDIUM,W6,,"Compare parametric parts, MPN/supplier links, BOM revisions, alternates, stock locations, build orders, traceability, labels, API/plugins and electronics-specific workflows.",SOFTWARE_ANALYSIS_V1,,4,L,web;git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_OSS_WMS_01,82,BLOCKED,WORKER,Deep benchmark open-source WMS and warehouse systems,TASK_INV_AUDIT_OSS_LANDSCAPE_01;TASK_INV_AUDIT_CAPABILITY_MAP_01,current web sources;OpenBoxes;other maintained WMS candidates,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_OSS_WMS_01.md,INVENTORY_DEEP_AUDIT,BENCHMARK,oss_wms,INV:AUDIT:OSS_WMS,L,ANALYSIS,MEDIUM,W6,,"Compare receiving, putaway, bins, picking, replenishment, stocktake, lot/serial, transfer, mobile scanning, wave/batch operations and warehouse analytics.",SOFTWARE_ANALYSIS_V1,,4,L,web;git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_OSS_COMMERCE_01,83,BLOCKED,WORKER,Deep benchmark open-source commerce/order systems,TASK_INV_AUDIT_OSS_LANDSCAPE_01;TASK_INV_AUDIT_CAPABILITY_MAP_01,current web sources;Saleor;Medusa;other maintained headless commerce candidates,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_OSS_COMMERCE_01.md,INVENTORY_DEEP_AUDIT,BENCHMARK,oss_commerce,INV:AUDIT:OSS_COMMERCE,L,ANALYSIS,MEDIUM,W6,,Compare product/channel/order/price/promotion/customer/return integration patterns and determine which ideas should be borrowed rather than rebuilt.,SOFTWARE_ANALYSIS_V1,,4,L,web;git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_OSS_ARCH_PATTERN_01,84,BLOCKED,ARCHITECT,Extract reusable architecture and extension patterns from open-source peers,TASK_INV_AUDIT_OSS_ERP_01;TASK_INV_AUDIT_OSS_ELECTRONICS_01;TASK_INV_AUDIT_OSS_WMS_01;TASK_INV_AUDIT_OSS_COMMERCE_01,peer source repositories and architecture docs,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_OSS_ARCH_PATTERN_01.md,INVENTORY_DEEP_AUDIT,BENCHMARK,oss_architecture,INV:AUDIT:OSS_ARCH,L,ANALYSIS,MEDIUM,W6,,"Extract plugin, domain module, workflow/state machine, event/job, permission, reporting, migration, API and customization patterns relevant to Inventory Lite; separate portable ideas from over-engineering.",SOFTWARE_ANALYSIS_V1,,4,L,web;git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_GAP_MATRIX_01,85,BLOCKED,REVIEWER,Build weighted current-system vs target-needs vs open-source gap matrix,TASK_INV_AUDIT_OSS_ARCH_PATTERN_01;TASK_INV_AUDIT_PROCUREMENT_01;TASK_INV_AUDIT_MRP_01;TASK_INV_AUDIT_OMNICHANNEL_01;TASK_INV_AUDIT_SECURITY_01,all prior audit outputs,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_GAP_MATRIX_01.md,INVENTORY_DEEP_AUDIT,SYNTHESIS,gap_matrix,INV:AUDIT:GAP_MATRIX,XL,ANALYSIS,HIGH,W6,,"Score at least 12 dimensions on evidence; classify Must/Should/Could/Later; show capability maturity, business impact, implementation difficulty, dependency, risk and reference systems; avoid false precision.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_UX_AUTOMATION_BACKLOG_01,90,BLOCKED,WORKER,Create prioritized UX and automation improvement backlog,TASK_INV_AUDIT_GAP_MATRIX_01;TASK_INV_AUDIT_AUTOMATION_RULES_01;TASK_INV_AUDIT_AI_COPILOT_01;TASK_INV_AUDIT_EXEC_REPORTING_01;TASK_INV_AUDIT_TESTING_OBSERVABILITY_01,"UX, mobile, scan, rules, AI and KPI outputs",projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_UX_AUTOMATION_BACKLOG_01.md,INVENTORY_DEEP_AUDIT,SYNTHESIS,ux_automation_backlog,INV:AUDIT:UX_AUTO_BACKLOG,L,ANALYSIS,MEDIUM,W7,,"Produce at least 50 concrete improvements; for each include user, pain point, proposed change, expected benefit, complexity, risk, prerequisite and acceptance signal.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_TARGET_ARCHITECTURE_01,91,BLOCKED,ARCHITECT,Design target architecture options for next-stage evolution,TASK_INV_AUDIT_GAP_MATRIX_01;TASK_INV_AUDIT_AUTOMATION_RULES_01;TASK_INV_AUDIT_AI_COPILOT_01;TASK_INV_AUDIT_EXEC_REPORTING_01;TASK_INV_AUDIT_TESTING_OBSERVABILITY_01,architecture;scalability;security;benchmark outputs,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_TARGET_ARCHITECTURE_01.md,INVENTORY_DEEP_AUDIT,SYNTHESIS,target_architecture,INV:AUDIT:TARGET_ARCH,XL,ANALYSIS,HIGH,W7,,"Provide minimum-change, modular-monolith and larger-scale options; define domain boundaries, DB strategy, jobs/events, adapters, APIs, permissions, migration sequence and when each option becomes justified.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_ROADMAP_01,92,BLOCKED,ARCHITECT,Build 0-3-6-12-24 month product and technical roadmap,TASK_INV_AUDIT_GAP_MATRIX_01;TASK_INV_AUDIT_TARGET_ARCHITECTURE_01;TASK_INV_AUDIT_UX_AUTOMATION_BACKLOG_01,gap matrix;business audits;target architecture,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_ROADMAP_01.md,INVENTORY_DEEP_AUDIT,SYNTHESIS,roadmap,INV:AUDIT:ROADMAP,XL,ANALYSIS,HIGH,W7,,"Sequence quick wins, foundations, manufacturing capabilities, integrations, analytics and AI; specify dependencies, migration gates, measurable outcomes and stop/go criteria; avoid big-bang rewrite.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_IMPLEMENTATION_BACKLOG_01,93,BLOCKED,WORKER,Convert recommendations into implementation-ready epics and stories,TASK_INV_AUDIT_ROADMAP_01,roadmap;gap matrix;all domain outputs,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_IMPLEMENTATION_BACKLOG_01.md,INVENTORY_DEEP_AUDIT,SYNTHESIS,implementation_backlog,INV:AUDIT:IMPL_BACKLOG,XL,ANALYSIS,HIGH,W7,,"Create implementation epics with stories, data changes, API/UI touchpoints, migration, test requirements, rollout strategy and acceptance criteria; flag items needing operator decisions.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_FINAL_REPORT_01,94,BLOCKED,REVIEWER,Produce final deep audit and strategic recommendation report,TASK_INV_AUDIT_IMPLEMENTATION_BACKLOG_01;TASK_INV_AUDIT_OSS_ARCH_PATTERN_01;TASK_INV_AUDIT_RELIABILITY_DR_01;TASK_INV_AUDIT_CHANNEL_FINANCE_01;TASK_INV_AUDIT_COST_ACCOUNTING_01,all project outputs,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_FINAL_REPORT_01.md,INVENTORY_DEEP_AUDIT,SYNTHESIS,final_report,INV:AUDIT:FINAL,XL,ANALYSIS,HIGH,W7,,"Deliver executive summary, current-state scorecard, evidence-based findings, business-fit verdict for e-commerce electronics R&D/manufacturing/sales, open-source benchmark, top risks, top 20 recommendations, roadmap and future vision; distinguish facts, inferences and proposals.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
